# Station: FINO1
# Parameter: Windgeschwindigkeit_U_Anemometer_60m
# Unit: m/s
# Titles:
Time	Value	Minimum	Maximum	Variance	Quality
# Data:
2013-12-21 04:30:00	20.94	-999.99	-999.99	1.58	2
2013-12-21 04:40:00	20.78	-999.99	-999.99	1.65	2
2013-12-21 04:50:00	21.49	-999.99	-999.99	1.61	2
2013-12-21 05:00:00	21.03	-999.99	-999.99	1.46	2
2013-12-21 05:10:00	21.39	-999.99	-999.99	1.84	2
2013-12-21 05:20:00	20.86	-999.99	-999.99	1.4	2
2013-12-21 05:30:00	21.33	-999.99	-999.99	1.62	2
2013-12-21 05:40:00	22.09	-999.99	-999.99	1.7	2
2013-12-21 05:50:00	22.06	-999.99	-999.99	1.66	2
2013-12-21 06:00:00	21.3	-999.99	-999.99	1.59	2
2013-12-21 06:10:00	20.66	-999.99	-999.99	1.67	2
2013-12-21 06:20:00	20.91	-999.99	-999.99	1.81	2
2013-12-21 06:30:00	21.65	-999.99	-999.99	1.43	2
2013-12-21 06:40:00	21.17	-999.99	-999.99	1.83	2
2013-12-21 06:50:00	20.57	-999.99	-999.99	1.44	2
2013-12-21 07:00:00	20.17	-999.99	-999.99	1.32	2
2013-12-21 07:10:00	19.78	-999.99	-999.99	1.35	2
2013-12-21 07:20:00	20.18	-999.99	-999.99	1.38	2
2013-12-21 07:30:00	19.84	-999.99	-999.99	1.21	2
2013-12-21 07:40:00	20.08	-999.99	-999.99	1.37	2
2013-12-21 07:50:00	20.27	-999.99	-999.99	1.68	2
2013-12-21 08:00:00	20.36	-999.99	-999.99	1.49	2
2013-12-21 08:10:00	20.24	-999.99	-999.99	1.77	2
2013-12-21 08:20:00	20.85	-999.99	-999.99	1.15	2
2013-12-21 08:30:00	19.65	-999.99	-999.99	1.33	2
2013-12-21 08:40:00	19.46	-999.99	-999.99	1.45	2
2013-12-21 08:50:00	19.24	-999.99	-999.99	1.3	2
2013-12-21 09:00:00	19.42	-999.99	-999.99	1.52	2
2013-12-21 09:10:00	19.46	-999.99	-999.99	1.55	2
2013-12-21 09:20:00	21.91	-999.99	-999.99	1.41	2
2013-12-21 09:30:00	21.28	-999.99	-999.99	1.48	2
2013-12-21 09:40:00	19.53	-999.99	-999.99	1.41	2
2013-12-21 09:50:00	19.62	-999.99	-999.99	1.31	2
2013-12-21 10:00:00	19.59	-999.99	-999.99	1.33	2
2013-12-21 10:10:00	18.89	-999.99	-999.99	1.43	2
2013-12-21 10:20:00	19.57	-999.99	-999.99	1.3	2
2013-12-21 10:30:00	19.77	-999.99	-999.99	1.53	2
2013-12-21 10:40:00	18.96	-999.99	-999.99	1.33	2
2013-12-21 10:50:00	19.04	-999.99	-999.99	1.39	2
2013-12-21 11:00:00	18.64	-999.99	-999.99	1.33	2
2013-12-21 11:10:00	19.76	-999.99	-999.99	1.38	2
2013-12-21 11:20:00	18.37	-999.99	-999.99	1.31	2
2013-12-21 11:30:00	18.98	-999.99	-999.99	1.27	2
2013-12-21 11:40:00	18.21	-999.99	-999.99	1.23	2
2013-12-21 11:50:00	18.56	-999.99	-999.99	1.11	2
2013-12-21 12:00:00	18.48	-999.99	-999.99	1.3	2
2013-12-21 12:10:00	18.54	-999.99	-999.99	1.28	2
2013-12-21 12:20:00	18.77	-999.99	-999.99	1.15	2
2013-12-21 12:30:00	18.4	-999.99	-999.99	1.47	2
2013-12-21 12:40:00	18.56	-999.99	-999.99	1.28	2
2013-12-21 12:50:00	18.72	-999.99	-999.99	1.34	2
