263	1.4646e+18	0.94125	0.2164	50.235	6.2255	0.44518	-0.04423	70	-0.0018613	0.00025924
264	1.4646e+18	0.68065	0.62377	89.579	6.2219	0.43127	0.043822	70	-0.0035446	0.00085248
265	1.4646e+18	0.83359	0.69252	655.57	6.2185	0.39917	0.1242	70	-0.0040744	0.0026649
266	1.4646e+18	1.2238	0.592	1032.9	6.2162	0.35147	0.19311	70	-0.0035698	0.0034267
267	1.4646e+18	1.6147	0.54795	1114.2	6.2149	0.29174	0.24816	70	-0.0033626	0.0038054
268	1.4646e+18	1.9109	0.57788	1148.7	6.2146	0.22394	0.28578	70	-0.0023603	0.0041842
269	1.4646e+18	2.0847	0.59053	1185.4	6.2146	0.1527	0.30571	70	8.8504e-05	0.004946
270	1.4646e+18	2.1536	0.70135	1239.7	6.2155	0.082465	0.30818	70	0.0015326	0.0055793
271	1.4646e+18	2.1019	0.60419	1273	6.2169	0.017565	0.29453	70	0.0019736	0.0053753
272	1.4646e+18	1.9699	0.61989	1226.8	6.2186	-0.038381	0.26714	70	0.0032354	0.0055871
273	1.4646e+18	1.7496	0.66365	1289.4	6.2205	-0.082399	0.22925	70	0.0050175	0.0055735
274	1.4646e+18	1.4734	0.624	1300	6.2231	-0.11264	0.18466	70	0.0073501	0.0058702
275	1.4646e+18	1.1473	0.66109	1255.5	6.2261	-0.12829	0.13758	70	0.009693	0.0057652
276	1.4646e+18	0.83384	0.72597	1160.9	6.2289	-0.12974	0.092096	70	0.011596	0.0063172
277	1.4646e+18	0.66198	0.69698	568.26	6.2317	-0.11849	0.052098	70	0.012794	0.0060751
278	1.4646e+18	0.66424	0.62197	52.773	6.2347	-0.096985	0.02077	70	0.013655	0.0005878
279	1.4646e+18	0.64469	0.72322	187.03	6.2379	-0.068521	0.00052928	70	0.015695	0.0023171
280	1.4646e+18	0.72079	0.35557	1302.3	6.2411	-0.036828	-0.0073012	70	0.01932	0.010411
281	1.4646e+18	0.73311	0.34113	1482.1	6.2441	-0.0059177	-0.0024954	70	0.023049	0.010815
282	1.4646e+18	0.76412	0.30868	18661	6.2472	0.02039	0.014026	70	0.024718	0.11451
283	1.4646e+18	0.71178	0.37561	291.81	6.2501	0.038635	0.040249	70	0.026749	0.0024619
284	1.4646e+18	0.66929	0.5671	332.83	6.2527	0.046118	0.07331	70	0.029936	0.0035364
285	1.4646e+18	0.64742	0.76419	463.69	6.2553	0.041046	0.1096	70	0.032954	0.0055205
286	1.4646e+18	0.72777	0.63765	1172.3	6.2577	0.022526	0.14643	70	0.035853	0.007942
287	1.4646e+18	0.91438	0.67946	1348.9	6.2597	-0.008943	0.17723	70	0.037601	0.008454
288	1.4646e+18	1.0949	0.79467	1328.4	6.2612	-0.051658	0.19944	70	0.039177	0.0075516
289	1.4646e+18	1.1993	0.66093	1342.6	6.2627	-0.10294	0.2098	70	0.04124	0.0077726
290	1.4646e+18	1.2388	0.77702	1371.2	6.2639	-0.15942	0.20591	70	0.042535	0.0074512
291	1.4646e+18	1.179	0.63557	1359.3	6.265	-0.21697	0.18637	70	0.043499	0.007026
292	1.4646e+18	1.017	0.62194	1285.9	6.2658	-0.27136	0.15088	70	0.044767	0.0053644
293	1.4646e+18	0.80815	0.76372	1115.2	6.2667	-0.31822	0.1004	70	0.046079	0.0054647
294	1.4646e+18	0.69654	0.60109	362.42	6.2674	-0.35365	0.036874	70	0.046225	0.0029532
295	1.4646e+18	0.66339	0.67661	59.906	6.268	-0.37425	-0.036587	70	0.045831	0.00065385
296	1.4646e+18	0.73731	0.52297	552.95	6.2685	-0.37758	-0.11625	70	0.045423	0.0034776
297	1.4646e+18	1.0676	0.52103	1001.3	6.2687	-0.36219	-0.19763	70	0.044639	0.0030097
298	1.4646e+18	1.5746	0.53755	905.94	6.269	-0.32774	-0.27618	70	0.044125	0.0027404
299	1.4646e+18	2.0737	0.50958	806.59	6.2689	-0.27517	-0.34717	70	0.042393	0.0024399
300	1.4646e+18	2.4979	0.52666	687.99	6.2687	-0.2064	-0.40639	70	0.039188	0.0020414
301	1.4646e+18	2.8563	0.50533	537.29	6.269	-0.12455	-0.45005	70	0.036405	0.0016893
302	1.4646e+18	3.1013	0.55127	418.15	6.2697	-0.033376	-0.47532	70	0.034916	0.0013615
303	1.4646e+18	3.2459	0.54398	311.22	6.2709	0.06255	-0.48029	70	0.034937	0.0010329
304	1.4646e+18	3.2293	0.5645	345.66	6.2723	0.15854	-0.46421	70	0.035475	0.0011141
305	1.4646e+18	3.0625	0.55649	485.69	6.2737	0.24961	-0.4275	70	0.033796	0.0015994
306	1.4646e+18	2.7439	0.48248	682.91	6.2754	0.33123	-0.37168	70	0.030383	0.0019712
307	1.4646e+18	2.3142	0.48942	837.86	6.2773	0.39915	-0.29943	70	0.027657	0.0023151
308	1.4646e+18	1.7797	0.47023	984.59	6.28	0.45004	-0.2142	70	0.0267	0.0025779
309	1.4646e+18	1.1869	0.45734	1045	0.00015365	0.48134	-0.12031	70	0.029307	0.0028471
310	1.4646e+18	0.77163	0.79644	533.38	0.0037629	0.49179	-0.023128	70	0.030633	0.0029432
311	1.4646e+18	0.69936	0.56844	181.12	0.007467	0.48111	0.073882	70	0.029298	0.001491
